,Код магазину,Дата,Місяць,Кількість реалізацій,Собівартість одиниці,Ціна реалізації,Регіон
383,105122,2021-08-04,Серпень,1,47.0,53.63181818181818,Центральний
384,105122,2021-08-08,Серпень,1,87.0,95.23333333333333,Центральний
385,105122,2021-08-10,Серпень,1,52.0,69.0,Центральний
386,105122,2021-08-11,Серпень,1,41.0,49.95238095238095,Центральний
387,105122,2021-08-12,Серпень,1,121.0,142.85238095238097,Центральний
388,105122,2021-08-13,Серпень,2,86.5,124.25952380952381,Центральний
389,105122,2021-08-15,Серпень,1,82.0,133.32857142857142,Центральний
390,105122,2021-08-17,Серпень,1,41.0,49.95238095238095,Центральний
391,105122,2021-08-18,Серпень,1,41.0,47.68181818181818,Центральний
392,105122,2021-08-20,Серпень,2,60.5,76.58863636363637,Центральний
393,105122,2021-08-21,Серпень,1,52.0,65.86363636363636,Центральний
394,105122,2021-08-29,Серпень,4,96.0,112.28095238095239,Центральний
395,105122,2021-08-30,Серпень,1,47.0,57.13809523809524,Центральний
396,105122,2021-08-31,Серпень,1,47.0,57.13809523809524,Центральний
397,105122,2021-09-01,Вересень,3,71.71963333333333,89.25147887227736,Центральний
398,105122,2021-09-03,Вересень,1,72.8721,75.4739814441307,Центральний
399,105122,2021-09-06,Вересень,2,85.7082,105.80131019112582,Центральний
400,105122,2021-09-08,Вересень,1,44.2004,49.52162265595102,Центральний
401,105122,2021-09-09,Вересень,1,49.1169,66.62668798862829,Центральний
402,105122,2021-09-11,Вересень,1,72.8721,76.85882514035329,Центральний
403,105122,2021-09-13,Вересень,1,72.8721,76.85882514035329,Центральний
404,105122,2021-09-14,Вересень,3,89.41586666666666,95.23787788884324,Центральний
405,105122,2021-09-16,Вересень,2,44.2004,49.690310863741296,Центральний
406,105122,2021-09-22,Вересень,1,76.8077,80.82873304709331,Центральний
407,105122,2021-09-23,Вересень,2,104.76769999999999,120.74999542518347,Центральний
408,105122,2021-09-25,Вересень,2,82.40745,95.09075811905944,Центральний
409,105122,2021-09-26,Вересень,1,75.2476,82.56687044482385,Центральний
410,105122,2021-09-28,Вересень,1,58.4045,77.10065906629217,Центральний
411,105122,2021-09-29,Вересень,2,44.2004,50.556163803810804,Центральний
412,105122,2021-09-30,Вересень,1,70.4159,79.83736235335383,Центральний
413,105122,2021-10-01,Жовтень,3,65.1944,72.42874758397204,Центральний
414,105122,2021-10-03,Жовтень,1,49.2094,51.72811439491286,Центральний
415,105122,2021-10-04,Жовтень,2,60.405100000000004,83.54161077300348,Центральний
416,105122,2021-10-05,Жовтень,1,75.9971,83.73459099959051,Центральний
417,105122,2021-10-06,Жовтень,1,75.9971,83.41890922390873,Центральний
418,105122,2021-10-07,Жовтень,1,77.714,84.1582305720327,Центральний
419,105122,2021-10-08,Жовтень,1,115.0306,121.62478247038791,Центральний
420,105122,2021-10-09,Жовтень,1,44.6865,51.26721930147831,Центральний
421,105122,2021-10-10,Жовтень,2,75.9971,81.23658614548609,Центральний
422,105122,2021-10-12,Жовтень,2,51.57455,69.63331658979862,Центральний
423,105122,2021-10-15,Жовтень,1,62.841,77.94667216910838,Центральний
424,105122,2021-10-16,Жовтень,1,87.988,110.0442488020726,Центральний
425,105122,2021-10-17,Жовтень,1,97.3261,125.36722740966674,Центральний
426,105122,2021-10-19,Жовтень,1,75.9971,83.222619337213,Центральний
427,105122,2021-10-20,Жовтень,1,86.0892,100.60594974047059,Центральний
428,105122,2021-10-21,Жовтень,1,58.4409,78.78706017424192,Центральний
429,105122,2021-10-22,Жовтень,1,131.2911,162.25140877496875,Центральний
430,105122,2021-10-23,Жовтень,2,70.88125,85.88894094549673,Центральний
431,105122,2021-10-25,Жовтень,-1,131.2911,162.68159273980794,Центральний
432,105122,2021-10-28,Жовтень,1,75.9971,77.29909404940364,Центральний
433,105122,2021-10-29,Жовтень,1,75.9971,76.88285196917772,Центральний
434,105122,2021-10-30,Жовтень,1,62.841,71.17927479022413,Центральний
435,105122,2021-10-31,Жовтень,1,57.9692,79.85650952070554,Центральний
436,105122,2021-12-03,Грудень,3,66.22286666666666,72.0288233514183,Центральний
437,105122,2021-12-05,Грудень,1,82.4301,92.16634267328061,Центральний
438,105122,2021-12-10,Грудень,1,109.7653,119.2249661822344,Центральний
439,105122,2021-12-11,Грудень,2,75.8311,84.8209171182104,Центральний
440,105122,2021-12-12,Грудень,1,77.235,99.25391035344136,Центральний
441,105122,2021-12-13,Грудень,3,79.31599999999999,85.44325610505912,Центральний
442,105122,2021-12-14,Грудень,1,77.7375,80.64302670868591,Центральний
443,105122,2021-12-16,Грудень,1,96.7913,100.1345084078363,Центральний
444,105122,2021-12-18,Грудень,2,75.4436,81.34955013586784,Центральний
445,105122,2021-12-19,Грудень,2,92.79820000000001,100.19664189653935,Центральний
446,105122,2021-12-22,Грудень,3,91.24869999999999,117.59577710363165,Центральний
447,105122,2021-12-24,Грудень,1,108.8912,107.96279021558873,Центральний
448,105122,2021-12-26,Грудень,4,66.003525,82.616482035152,Центральний
449,105122,2021-12-27,Грудень,5,71.2248,85.0949656948309,Центральний
450,105122,2021-12-28,Грудень,2,66.7269,80.55449942104627,Центральний
451,105122,2021-12-29,Грудень,1,77.235,100.20794013996291,Центральний
452,105122,2021-12-30,Грудень,1,71.9153,78.4577355402268,Центральний
453,105122,2021-12-31,Грудень,3,66.22423333333333,74.58540630182421,Центральний
454,105122,2021-11-01,Листопад,2,97.49445,99.69437045926452,Центральний
455,105122,2021-11-02,Листопад,1,54.1991,71.22290667507005,Центральний
456,105122,2021-11-05,Листопад,1,62.6752,73.12750315112042,Центральний
457,105122,2021-11-06,Листопад,1,43.623,47.544884274280776,Центральний
458,105122,2021-11-08,Листопад,1,99.6492,107.04414435757721,Центральний
459,105122,2021-11-10,Листопад,2,64.631,69.71856923110255,Центральний
460,105122,2021-11-11,Листопад,1,43.623,47.96194466265165,Центральний
461,105122,2021-11-12,Листопад,1,54.1991,71.71046340806161,Центральний
462,105122,2021-11-14,Листопад,2,64.631,67.90676538298301,Центральний
463,105122,2021-11-15,Листопад,4,57.4922,71.02451760045614,Центральний
464,105122,2021-11-18,Листопад,1,42.9939,58.29312399476653,Центральний
465,105122,2021-11-23,Листопад,2,75.28055,77.5910932011601,Центральний
466,105122,2021-11-25,Листопад,1,43.623,43.563484746551055,Центральний
467,105122,2021-11-26,Листопад,1,43.623,43.948585601287036,Центральний
468,105122,2021-11-27,Листопад,5,55.239239999999995,66.59057253058263,Центральний
469,105122,2021-11-29,Листопад,1,43.623,43.5998786352282,Центральний
470,105426,2021-01-02,Січень,1,69.2781,80.27294621354028,Центральний
471,105426,2021-01-05,Січень,1,93.5223,107.03237891356704,Центральний
472,105426,2021-01-08,Січень,1,130.9108,161.5372589890568,Центральний
473,105426,2021-01-09,Січень,2,60.5981,58.39195179571576,Центральний
474,105426,2021-01-14,Січень,1,80.1879,72.17281468306139,Центральний
475,105426,2021-01-21,Січень,1,41.0083,37.019553395811634,Центральний
476,105426,2021-01-22,Січень,1,69.2781,60.96874119966206,Центральний
477,105426,2021-01-25,Січень,1,87.1498,95.67068503635669,Центральний
478,105426,2021-01-26,Січень,1,71.8515,62.184270952927676,Центральний
479,105426,2021-02-01,Лютий,1,52.0,61.900000000000006,Центральний
480,105426,2021-02-02,Лютий,1,121.0,119.04285714285714,Центральний
481,105426,2021-02-03,Лютий,1,79.0,95.23333333333333,Центральний
482,105426,2021-02-06,Лютий,1,58.0,55.996,Центральний
483,105426,2021-02-08,Лютий,1,41.0,33.96,Центральний
484,105426,2021-02-09,Лютий,1,70.0,63.996,Центральний
485,105426,2021-02-11,Лютий,1,52.0,55.996,Центральний
486,105426,2021-02-20,Лютий,1,64.0,70.36666666666667,Центральний
487,105426,2021-02-21,Лютий,1,109.0,101.6896551724138,Центральний
488,105426,2021-02-22,Лютий,1,52.0,48.27241379310345,Центральний
489,105426,2021-02-24,Лютий,1,70.0,43.71875,Центральний
490,105426,2021-02-25,Лютий,3,62.0,56.56262626262626,Центральний
491,105426,2021-02-26,Лютий,1,56.0,56.663333333333334,Центральний
492,105426,2021-03-10,Березень,1,51.0,65.21304347826087,Центральний
493,105426,2021-03-12,Березень,1,55.0,76.18571428571428,Центральний
494,105426,2021-03-15,Березень,2,56.0,83.32857142857144,Центральний
495,105426,2021-03-20,Березень,1,40.0,56.51739130434783,Центральний
496,105426,2021-03-21,Березень,1,48.0,80.86521739130436,Центральний
497,105426,2021-03-24,Березень,1,55.0,103.47391304347826,Центральний
498,105426,2021-03-25,Березень,2,49.5,75.21304347826087,Центральний
499,105426,2021-03-26,Березень,1,62.0,108.69130434782609,Центральний
500,105426,2021-04-14,Квітень,1,40.0,47.821739130434786,Центральний
501,105426,2021-04-18,Квітень,1,56.0,71.42380952380952,Центральний
502,105426,2021-04-20,Квітень,1,64.0,80.47142857142858,Центральний
503,105426,2021-04-24,Квітень,1,50.0,77.26818181818182,Центральний
504,105426,2021-04-25,Квітень,1,131.0,149.99545454545455,Центральний
505,105426,2021-04-26,Квітень,3,77.0,100.86060606060606,Центральний
506,105426,2021-04-27,Квітень,1,91.0,90.90454545454546,Центральний
507,105426,2021-04-29,Квітень,1,55.0,89.99545454545455,Центральний
508,105426,2021-04-30,Квітень,1,72.0,95.23333333333333,Центральний
509,105426,2021-05-05,Травень,2,49.0,80.94761904761906,Центральний
510,105426,2021-05-06,Травень,1,79.0,127.61428571428571,Центральний
511,105426,2021-05-08,Травень,1,76.0,89.95,Центральний
512,105426,2021-05-09,Травень,1,72.0,94.95,Центральний
513,105426,2021-05-17,Травень,1,85.0,104.95,Центральний
514,105426,2021-05-19,Травень,1,56.0,80.94761904761906,Центральний
